Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Little Deepu vs. Little K...,little-deepu-vs-little-kuldeep,...,,https://www.hackerearth.com/problem/algorithm/little-deepu-vs-little-kuldeep/,Hackerearth,"                    Math, Algorithms, Hard",,
Little Fajlu and AOE 2.,little-fajlu-and-aoe-2,...,,https://www.hackerearth.com/problem/algorithm/little-fajlu-and-aoe-2/,Hackerearth,"                    Ad-Hoc, Hard, Basic Programming",,
Criminals: Little Deepu a...,criminals-little-deepu-and-little-kuldeep,...,,https://www.hackerearth.com/problem/algorithm/criminals-little-deepu-and-little-kuldeep/,Hackerearth,"                    Hard, Sorting, Ad-Hoc, Basic Programming",,
Repair Work,repair-work-1,...,,https://www.hackerearth.com/problem/algorithm/repair-work-1/,Hackerearth,"                    Dynamic Programming, Math, Hard",,
Big P and Party,big-p-and-party-1,...,,https://www.hackerearth.com/problem/algorithm/big-p-and-party-1/,Hackerearth,"                    Graph Theory, BFS, Algorithms, Easy-Medium, Easy, Medium",,
Subset XOR,subset-xor-4,...,,https://www.hackerearth.com/problem/algorithm/subset-xor-4/,Hackerearth,"                    Easy, Basic Programming, Bit manipulation",,
Will Rick survive or not,will-rick-survive-or-not-2,...,,https://www.hackerearth.com/problem/algorithm/will-rick-survive-or-not-2/,Hackerearth,"                    Ad-Hoc, Easy, Basic Programming",,
DISTINCT DIGITS II,distinct-digits-ii-1,...,,https://www.hackerearth.com/problem/algorithm/distinct-digits-ii-1/,Hackerearth,"                    Hard, Data Structures",,
SUBSTRINGS COUNT,substrings-count-3,...,,https://www.hackerearth.com/problem/algorithm/substrings-count-3/,Hackerearth,"                    Hashing, Binary Search, Medium, Data Structures, Algorithms",,
Four Square,four-square-2,...,,https://www.hackerearth.com/problem/algorithm/four-square-2/,Hackerearth,"                    Easy-Medium, Number Theory, Easy, Math",,
Subset AND,subset-and-4,...,,https://www.hackerearth.com/problem/algorithm/subset-and-4/,Hackerearth,"                    Easy, Ad-Hoc, Basic Programming",,
Swap It,swap-it-2,...,,https://www.hackerearth.com/problem/algorithm/swap-it-2/,Hackerearth,"                    Greedy, Hard, Algorithms",,
Remove Friends,remove-friends-5,...,,https://www.hackerearth.com/problem/algorithm/remove-friends-5/,Hackerearth,"                    Medium, Data Structures",,
Girlfriend's Request,girfriends-request-1,...,,https://www.hackerearth.com/problem/algorithm/girfriends-request-1/,Hackerearth,"                    Heap, Memoization, Hard, Data Structures",,
Proving your intelligence...,proving-your-intelligence-to-your-girlfriend-1,...,,https://www.hackerearth.com/problem/algorithm/proving-your-intelligence-to-your-girlfriend-1/,Hackerearth,"                    Minimum Spanning Tree, Hard, Algorithms",,
Long walks from Office to...,long-walks-from-office-to-home-sweet-home-1,...,,https://www.hackerearth.com/problem/algorithm/long-walks-from-office-to-home-sweet-home-1/,Hackerearth,"                    Matrix Exponentiation, Hard, Algorithms",,
My girlfriend and her lov...,my-girlfriend-and-her-love-for-cats-1,...,,https://www.hackerearth.com/problem/algorithm/my-girlfriend-and-her-love-for-cats-1/,Hackerearth,"                    Sorting, Greedy, Hard, Basic Programming",,
GCD Game ,gcd-game-11,...,,https://www.hackerearth.com/problem/algorithm/gcd-game-11/,Hackerearth,"                    Math, Dynamic Programming, Medium",,
Set Selection,set-selection-1,...,,https://www.hackerearth.com/problem/algorithm/set-selection-1/,Hackerearth,"                    Medium, Algorithms",,
IRCTC,irctc,...,,https://www.hackerearth.com/problem/algorithm/irctc/,Hackerearth,"                    Basic Programming, Easy-Medium",,
Substring,substring,...,,https://www.hackerearth.com/problem/algorithm/substring/,Hackerearth,"                    Easy, Basic Programming",,
Candy Distribution 2,candy-distribution-2,...,,https://www.hackerearth.com/problem/algorithm/candy-distribution-2/,Hackerearth,"                    Math, Combinatorics, Easy",,
SHIN-CHAN KAZAMA and XOR,shin-chan-kazama-and-xor-2,...,,https://www.hackerearth.com/problem/algorithm/shin-chan-kazama-and-xor-2/,Hackerearth,"                    Hard, Data Structures, Trie, Sqrt-Decomposition, Implementation",,
The best Internet Browser,the-best-internet-browser-3,...,,https://www.hackerearth.com/problem/algorithm/the-best-internet-browser-3/,Hackerearth,"                    Easy, Basic Programming",,
Sherlock and Dice,sherlock-and-dice,...,,https://www.hackerearth.com/problem/algorithm/sherlock-and-dice/,Hackerearth,"                    Dynamic Programming, Probability, Implementation, Algorithms, Hard",,
Sherlock and Magic,sherlock-and-magic,...,,https://www.hackerearth.com/problem/algorithm/sherlock-and-magic/,Hackerearth,"                    Algorithms, Hard",,
Sherlock and XOR,sherlock-and-xor,...,,https://www.hackerearth.com/problem/algorithm/sherlock-and-xor/,Hackerearth,"                    Math, Basic Programming, Easy",,
Sherlock and Date,sherlock-and-date,...,,https://www.hackerearth.com/problem/algorithm/sherlock-and-date/,Hackerearth,"                    Easy, Implementation, Basic Programming",,
Litte Jhool and world tour,litte-jhool-and-world-tour-1,...,,https://www.hackerearth.com/problem/algorithm/litte-jhool-and-world-tour-1/,Hackerearth,"                    Medium, Data Structures",,
Little Jhool and Manchest...,little-jhool-and-manchester-united,...,,https://www.hackerearth.com/problem/algorithm/little-jhool-and-manchester-united/,Hackerearth,"                    Bitmask, Dynamic Programming, Hard, Algorithms",,
Little Jhool and his primes,little-jhool-and-his-primes,...,,https://www.hackerearth.com/problem/algorithm/little-jhool-and-his-primes/,Hackerearth,"                    Easy, Math",,
Little Jhool and his puni...,little-jhool-and-his-punishment,...,,https://www.hackerearth.com/problem/algorithm/little-jhool-and-his-punishment/,Hackerearth,"                    Easy, Greedy, Basic Programming",,
"Rotate, rotate again and ...",rotate-rotate-again-and-rotate-once-more-4,...,,https://www.hackerearth.com/problem/algorithm/rotate-rotate-again-and-rotate-once-more-4/,Hackerearth,"                    Simulation, Data Structures, Medium-Hard, Algorithms",,
Smart travel agent,smart-travel-agent,...,,https://www.hackerearth.com/problem/algorithm/smart-travel-agent/,Hackerearth,"                    Easy, Algorithms",,
Strategic Warehouse place...,strategic-warehouse-placements,...,,https://www.hackerearth.com/problem/algorithm/strategic-warehouse-placements/,Hackerearth,"                    Easy, Algorithms",,
Jungle Run,jungle-run,...,,https://www.hackerearth.com/problem/algorithm/jungle-run/,Hackerearth,"                    Easy, Algorithms",,
KING'S RACE,kings-race-8,...,,https://www.hackerearth.com/problem/algorithm/kings-race-8/,Hackerearth,"                    Easy, Sorting, Algorithms",,
SNAPSHOT,snapshot-2,...,,https://www.hackerearth.com/problem/algorithm/snapshot-2/,Hackerearth,"                    Medium, Easy-Medium, Algorithms",,
Big P and The Road Less T...,big-p-and-the-road-less-travelled-1,...,,https://www.hackerearth.com/problem/algorithm/big-p-and-the-road-less-travelled-1/,Hackerearth,"                    Dynamic Programming, Algorithms, Easy-Medium",,
Promotion,promotion-1,...,,https://www.hackerearth.com/problem/algorithm/promotion-1/,Hackerearth,"                    Binary Search, Easy, Ad-Hoc, Data Structures",,
BLACKBOX-1,blackbox-1-3,...,,https://www.hackerearth.com/problem/algorithm/blackbox-1-3/,Hackerearth,"                    Math, Easy",,
Roy and Little Mario,roy-and-little-mario-4,...,,https://www.hackerearth.com/problem/algorithm/roy-and-little-mario-4/,Hackerearth,"                    Combinatorics, Ad-Hoc, Dynamic Programming, Medium, Algorithms",,
Roy and Ring,roy-and-ring-13,...,,https://www.hackerearth.com/problem/algorithm/roy-and-ring-13/,Hackerearth,"                    Matrix Exponentiation, Ad-Hoc, Math, Algorithms, Medium",,
Pythagorean Triplets,pythagorean-triplets-15,...,,https://www.hackerearth.com/problem/algorithm/pythagorean-triplets-15/,Hackerearth,"                    Math, Medium",,
New Contest,new-contest-7,...,,https://www.hackerearth.com/problem/algorithm/new-contest-7/,Hackerearth,"                    Probability, Math, Dynamic Programming, Combinatorics, Easy, Easy-Medium",,
The Suffix Matches,the-suffix-matches-4,...,,https://www.hackerearth.com/problem/algorithm/the-suffix-matches-4/,Hackerearth,"                    Medium-Hard, Medium, Algorithms",,
Interesting Coins,interesting-coins-5,...,,https://www.hackerearth.com/problem/algorithm/interesting-coins-5/,Hackerearth,"                    Binary Search, Medium, Algorithms",,
Exam Time,exam-time-2,...,,https://www.hackerearth.com/problem/algorithm/exam-time-2/,Hackerearth,"                    Math, Easy",,
Last Forever,last-forever,...,,https://www.hackerearth.com/problem/algorithm/last-forever/,Hackerearth,"                    Hard, Algorithms",,
Aldrin Justice,aldrin-justice,...,,https://www.hackerearth.com/problem/algorithm/aldrin-justice/,Hackerearth,"                    Easy, Geometry, Math",,
Pro and Con List,pro-and-con-list,...,,https://www.hackerearth.com/problem/algorithm/pro-and-con-list/,Hackerearth,"                    Medium, Data Structures",,
Haaaave you met Ted!?,haaaave-you-met-ted,...,,https://www.hackerearth.com/problem/algorithm/haaaave-you-met-ted/,Hackerearth,"                    Easy, Bit manipulation, Algorithms",,
Roy and Birthday,roy-and-birthday,...,,https://www.hackerearth.com/problem/algorithm/roy-and-birthday/,Hackerearth,"                    Easy, Implementation, Combinatorics, Math",,
Roy and Code Streak,roy-and-code-streak,...,,https://www.hackerearth.com/problem/algorithm/roy-and-code-streak/,Hackerearth,"                    Dynamic Programming, Implementation, Hashing, Medium, Algorithms, Data Structures",,
Roy and Cipher Disk,roy-and-cipher-disk,...,,https://www.hackerearth.com/problem/algorithm/roy-and-cipher-disk/,Hackerearth,"                    Implementation, Ad-Hoc, Easy, Data Structures",,
Roy and Profile Picture,roy-and-profile-picture,...,,https://www.hackerearth.com/problem/algorithm/roy-and-profile-picture/,Hackerearth,"                    Easy, Ad-Hoc, Implementation, Basic Programming",,
Choosing the Judges,choosing-the-judges-7,...,,https://www.hackerearth.com/problem/algorithm/choosing-the-judges-7/,Hackerearth,"                    Easy, Algorithms",,
SOFTSORT,softsort-7,...,,https://www.hackerearth.com/problem/algorithm/softsort-7/,Hackerearth,"                    Easy, Basic Programming, Math",,
Winter is coming,winter-is-coming-12,...,,https://www.hackerearth.com/problem/algorithm/winter-is-coming-12/,Hackerearth,"                    Medium, Algorithms",,
Beautiful Strings,beautiful-strings-10,...,,https://www.hackerearth.com/problem/algorithm/beautiful-strings-10/,Hackerearth,"                    Ad-Hoc, Sorting, Medium, Algorithms",,
Ankit and Race Team,ankit-and-race-team-10,...,,https://www.hackerearth.com/problem/algorithm/ankit-and-race-team-10/,Hackerearth,"                    Combinatorics, Medium, Math",,
Longest Increasing Path,longest-increasing-path-9,...,,https://www.hackerearth.com/problem/algorithm/longest-increasing-path-9/,Hackerearth,"                    Dynamic Programming, Medium, Algorithms",,
Geeko and tree,geeko-and-tree-2,...,,https://www.hackerearth.com/problem/algorithm/geeko-and-tree-2/,Hackerearth,"                    Math, Easy-Medium, Easy",,
Little Kuldeep and contests.,little-kuldeep-and-contests,...,,https://www.hackerearth.com/problem/algorithm/little-kuldeep-and-contests/,Hackerearth,"                    Ad-Hoc, Implementation, Basic Programming, Easy",,
Abed and timelines.,abed-and-timelines,...,,https://www.hackerearth.com/problem/algorithm/abed-and-timelines/,Hackerearth,"                    Easy, Math, Simple-math",,
Little Deepak and Game of...,little-deepak-and-game-of-thrones,...,,https://www.hackerearth.com/problem/algorithm/little-deepak-and-game-of-thrones/,Hackerearth,"                    Medium, Math, Line-sweep, Geometry",,
The final confusion.,the-final-confusion,...,,https://www.hackerearth.com/problem/algorithm/the-final-confusion/,Hackerearth,"                    Medium, Math",,
Chandu and chandni's secr...,chandu-and-chandnis-secret-chat,...,,https://www.hackerearth.com/problem/algorithm/chandu-and-chandnis-secret-chat/,Hackerearth,"                    Ad-Hoc, Sorting, Medium, Algorithms",,
Chandu and chandni ! ,chandu-and-chandni,...,,https://www.hackerearth.com/problem/algorithm/chandu-and-chandni/,Hackerearth,"                    Algorithms, Medium",,
Weird Function,weird-function,...,,https://www.hackerearth.com/problem/algorithm/weird-function/,Hackerearth,"                    Number Theory, Medium, Math",,
Find mode,find-mode,...,,https://www.hackerearth.com/problem/algorithm/find-mode/,Hackerearth,"                    Easy, Basic Programming",,
In love with primes,in-love-with-primes,...,,https://www.hackerearth.com/problem/algorithm/in-love-with-primes/,Hackerearth,"                    Math, Simple-math, Easy",,
Game Of Strengths,game-of-strengths-4,...,,https://www.hackerearth.com/problem/algorithm/game-of-strengths-4/,Hackerearth,"                    Math, Easy, Sorting",,
Comrades - I,comrades-i-3,...,,https://www.hackerearth.com/problem/algorithm/comrades-i-3/,Hackerearth,"                    Algorithms, Easy-Medium, DFS, Medium",,
The Battle,the-battle-17,...,,https://www.hackerearth.com/problem/algorithm/the-battle-17/,Hackerearth,"                    Medium, Math",,
Khaolin Temple,khaolin-temple-1,...,,https://www.hackerearth.com/problem/algorithm/khaolin-temple-1/,Hackerearth,                    ,,
Breakup App,breakup-app,...,,https://www.hackerearth.com/problem/algorithm/breakup-app/,Hackerearth,                    ,,
Rest in peace - 21-1!,rest-in-peace-21-1,...,,https://www.hackerearth.com/problem/algorithm/rest-in-peace-21-1/,Hackerearth,"                    Easy, Basic Programming",,
FOO AND EXAMS,foo-and-exams-4,...,,https://www.hackerearth.com/problem/algorithm/foo-and-exams-4/,Hackerearth,"                    Easy, Implementation, Data Structures",,
Magical Words,magical-words-4,...,,https://www.hackerearth.com/problem/algorithm/magical-words-4/,Hackerearth,"                    Easy, Data Structures",,
Bob's Journey,bobs-journey-5,...,,https://www.hackerearth.com/problem/algorithm/bobs-journey-5/,Hackerearth,"                    Easy, Data Structures",,
Mind Palaces,mind-palaces-3,...,,https://www.hackerearth.com/problem/algorithm/mind-palaces-3/,Hackerearth,"                    Algorithms, Ad-Hoc, Easy",,
Comrades - II,comrades-ii-6,...,,https://www.hackerearth.com/problem/algorithm/comrades-ii-6/,Hackerearth,"                    Algorithms, Medium",,
Game of Numbers,game-of-numbers-7,...,,https://www.hackerearth.com/problem/algorithm/game-of-numbers-7/,Hackerearth,"                    Math, Number Theory, Medium",,
Make Paths,make-paths-3,...,,https://www.hackerearth.com/problem/algorithm/make-paths-3/,Hackerearth,"                    Hard, Algorithms",,
Swapping Game,swapping-game-6,...,,https://www.hackerearth.com/problem/algorithm/swapping-game-6/,Hackerearth,"                    Medium, Ad-Hoc, Data Structures",,
Palindromic Numbers,palindromic-numbers-7,...,,https://www.hackerearth.com/problem/algorithm/palindromic-numbers-7/,Hackerearth,"                    Ad-Hoc, Easy, Basic Programming",,
Permutation,permutations,...,,https://www.hackerearth.com/problem/algorithm/permutations/,Hackerearth,                    ,,
Tablets,tablets,...,,https://www.hackerearth.com/problem/algorithm/tablets/,Hackerearth,                    ,,
Dice Rolls,dice-rolls,...,,https://www.hackerearth.com/problem/algorithm/dice-rolls/,Hackerearth,                    ,,
Pankaj and his in-laws!,pankaj-and-his-in-laws,...,,https://www.hackerearth.com/problem/algorithm/pankaj-and-his-in-laws/,Hackerearth,"                    Dynamic Programming, Easy-Medium, Easy, Algorithms",,
Little Jhool and the magi...,little-jhool-and-the-magical-jewels,...,,https://www.hackerearth.com/problem/algorithm/little-jhool-and-the-magical-jewels/,Hackerearth,"                    Easy, Basic Programming",,
Studious Little Jhool!,studious-little-jhool,...,,https://www.hackerearth.com/problem/algorithm/studious-little-jhool/,Hackerearth,"                    Easy, Brute Force, Data Structures",,
The Strongest String - 1,the-strongest-string-1-1,...,,https://www.hackerearth.com/problem/algorithm/the-strongest-string-1-1/,Hackerearth,"                    Easy, Data Structures",,
Climbing Stairs,climbing-stairs-1,...,,https://www.hackerearth.com/problem/algorithm/climbing-stairs-1/,Hackerearth,"                    Easy, Ad-Hoc, Math",,
Bino-Sum,bino-sum-1,...,,https://www.hackerearth.com/problem/algorithm/bino-sum-1/,Hackerearth,"                    Math, Easy",,
Raghu Vs Sayan,raghu-vs-sayan,...,,https://www.hackerearth.com/problem/algorithm/raghu-vs-sayan/,Hackerearth,"                    Easy, Sorting, Data Structures",,
Factorial Again,factorial-again-1,...,,https://www.hackerearth.com/problem/algorithm/factorial-again-1/,Hackerearth,"                    Medium, Number Theory, Math",,
Little Deepu and his Girl...,little-deepu-and-his-girlfriend-2,...,,https://www.hackerearth.com/problem/algorithm/little-deepu-and-his-girlfriend-2/,Hackerearth,"                    Medium, Game Theory, Dynamic Programming, Algorithms",,
Once upon a time in Time-...,once-upon-a-time-in-time-land,...,,https://www.hackerearth.com/problem/algorithm/once-upon-a-time-in-time-land/,Hackerearth,"                    Dynamic Programming, Algorithms, Medium",,
Little bear and strings,little-bear-and-strings,...,,https://www.hackerearth.com/problem/algorithm/little-bear-and-strings/,Hackerearth,"                    Hard, Algorithms",,
A Needle in the Haystack,a-needle-in-the-haystack-1,...,,https://www.hackerearth.com/problem/algorithm/a-needle-in-the-haystack-1/,Hackerearth,"                    Medium, Algorithms",,
Gotta catch 'em all!,gotta-catch-em-all,...,,https://www.hackerearth.com/problem/algorithm/gotta-catch-em-all/,Hackerearth,"                    Easy, Sorting, Data Structures",,
Hack Sequence,hack-sequence,...,,https://www.hackerearth.com/problem/golf/hack-sequence/,Hackerearth,                    Matrix Exponentiation,,
Reverse Primes,reverse-primes,...,,https://www.hackerearth.com/problem/approximate/reverse-primes/,Hackerearth,                    ,,
Circles,circles,...,,https://www.hackerearth.com/problem/approximate/circles/,Hackerearth,                    ,,
Mirror of Mahatma Gandhi,mirror-of-mahatma-gandhi,...,,https://www.hackerearth.com/problem/algorithm/mirror-of-mahatma-gandhi/,Hackerearth,"                    Easy, Data Structures",,
Gandhi Tree March,gandhi-tree-march,...,,https://www.hackerearth.com/problem/algorithm/gandhi-tree-march/,Hackerearth,"                    Hard, Trees, Algorithms",,
Magic Sum,magic-sum,...,,https://www.hackerearth.com/problem/algorithm/magic-sum/,Hackerearth,"                    Medium, Trees, Algorithms",,
Don't Jump,dont-jump,...,,https://www.hackerearth.com/problem/algorithm/dont-jump/,Hackerearth,"                    Medium, Ad-Hoc, Algorithms",,
Takeshi's Castle,takeshis-castle-4,...,,https://www.hackerearth.com/problem/algorithm/takeshis-castle-4/,Hackerearth,"                    Medium, Math, Probability",,
Password,password-1,...,,https://www.hackerearth.com/problem/algorithm/password-1/,Hackerearth,"                    Easy, Data Structures, Brute Force",,
The Witches of HEgwarts!,the-witches-of-hegwarts-1,...,,https://www.hackerearth.com/problem/algorithm/the-witches-of-hegwarts-1/,Hackerearth,"                    Graph Theory, Medium, Algorithms, Recursion",,
Angles,angles-2,...,,https://www.hackerearth.com/problem/algorithm/angles-2/,Hackerearth,"                    Dynamic Programming, Medium, Algorithms",,
Little Jhool - the Devdas,little-jhool-the-devdas,...,,https://www.hackerearth.com/problem/algorithm/little-jhool-the-devdas/,Hackerearth,"                    Math, Easy",,
Little Jhool and his breakup,little-jhool-and-his-breakup,...,,https://www.hackerearth.com/problem/algorithm/little-jhool-and-his-breakup/,Hackerearth,"                    Easy, Basic Programming",,
Little Jhool and psychic ...,psychic-powers,...,,https://www.hackerearth.com/problem/algorithm/psychic-powers/,Hackerearth,"                    Easy, Basic Programming",,
Binomial Coefficient,binomial-coefficient-1,...,,https://www.hackerearth.com/problem/algorithm/binomial-coefficient-1/,Hackerearth,"                    Combinatorics, Math, Medium",,
Lucky Time,lucky-time,...,,https://www.hackerearth.com/problem/algorithm/lucky-time/,Hackerearth,"                    Easy, Data Structures",,
Lottery Tickets,lottery-tickets-1,...,,https://www.hackerearth.com/problem/algorithm/lottery-tickets-1/,Hackerearth,"                    Medium, Dynamic Programming, Algorithms",,
Roy and Hamming Distance,roy-and-hamming-distance,...,,https://www.hackerearth.com/problem/algorithm/roy-and-hamming-distance/,Hackerearth,"                    Math, Combinatorics, Ad-Hoc, Medium",,
Roy and Coding Contest,roy-and-coding-contest,...,,https://www.hackerearth.com/problem/algorithm/roy-and-coding-contest/,Hackerearth,"                    Implementation, Math, Easy, Ad-Hoc",,
The Ghost Open!,the-ghost-open,...,,https://www.hackerearth.com/problem/algorithm/the-ghost-open/,Hackerearth,"                    Ad-Hoc, Easy, Math",,
Roy and Trains,roy-and-trains-2,...,,https://www.hackerearth.com/problem/algorithm/roy-and-trains-2/,Hackerearth,"                    Implementation, Math, Easy",,
chandu and probability,chandu-and-probability,...,,https://www.hackerearth.com/problem/algorithm/chandu-and-probability/,Hackerearth,"                    Probability, Math, Medium",,
Chandu and his game,chandu-and-his-game,...,,https://www.hackerearth.com/problem/algorithm/chandu-and-his-game/,Hackerearth,"                    Ad-Hoc, Easy, Data Structures",,
Chandu and his toy stack,chandu-and-his-toy-stack,...,,https://www.hackerearth.com/problem/algorithm/chandu-and-his-toy-stack/,Hackerearth,"                    Greedy, Easy, Data Structures",,
Chandu and his playing area,chandu-and-his-playing-area,...,,https://www.hackerearth.com/problem/algorithm/chandu-and-his-playing-area/,Hackerearth,"                    Ad-Hoc, Easy, Math",,
Power Set Game,power-set-game-3,...,,https://www.hackerearth.com/problem/algorithm/power-set-game-3/,Hackerearth,"                    Hard, Math, Number Theory",,
Cost of Data,cost-of-data-11,...,,https://www.hackerearth.com/problem/algorithm/cost-of-data-11/,Hackerearth,"                    Trie, Medium, Sorting, Algorithms, Data Structures",,
Who Wants to Be a Million...,who-wants-to-be-a-millionaire-7,...,,https://www.hackerearth.com/problem/algorithm/who-wants-to-be-a-millionaire-7/,Hackerearth,"                    Easy, Math",,
Akash's Girlfriend,akashs-girlfriend,...,,https://www.hackerearth.com/problem/algorithm/akashs-girlfriend/,Hackerearth,"                    Medium, Combinatorics, Math, Algorithms",,
Double Factorial,double-factorial-1,...,,https://www.hackerearth.com/problem/algorithm/double-factorial-1/,Hackerearth,"                    Easy, Ad-Hoc, Math",,
Game of Coins,game-of-coins,...,,https://www.hackerearth.com/problem/algorithm/game-of-coins/,Hackerearth,"                    Game Theory, Easy, Algorithms",,
Chang and the Mathematica...,chang-and-the-mathematical-brainbuster-4,...,,https://www.hackerearth.com/problem/algorithm/chang-and-the-mathematical-brainbuster-4/,Hackerearth,"                    Medium, Math",,
Code Hunt,code-hunt,...,,https://www.hackerearth.com/problem/algorithm/code-hunt/,Hackerearth,"                    Easy-Medium, Number Theory, Medium, Algorithms",,
Old keypad in a foreign land,old-keypad-in-a-foreign-land-24,...,,https://www.hackerearth.com/problem/algorithm/old-keypad-in-a-foreign-land-24/,Hackerearth,"                    Medium, Algorithms, Data Structures, Sorting",,
Cricket Rating,cricket-rating-30,...,,https://www.hackerearth.com/problem/algorithm/cricket-rating-30/,Hackerearth,"                    Easy, Algorithms",,
Final voyage,final-voyage-1,...,,https://www.hackerearth.com/problem/algorithm/final-voyage-1/,Hackerearth,"                    Dynamic Programming, Easy, Algorithms",,
Game of Bots,game-of-bots,...,,https://www.hackerearth.com/problem/algorithm/game-of-bots/,Hackerearth,"                    Math, Medium",,
Help Rachit,help-rachit-2,...,,https://www.hackerearth.com/problem/algorithm/help-rachit-2/,Hackerearth,"                    Number Theory, Algorithms, Math, Medium",,
Wifi Routers,wifi-routers,...,,https://www.hackerearth.com/problem/algorithm/wifi-routers/,Hackerearth,"                    Hard, Algorithms",,
Compiler Version,compiler-version-2,...,,https://www.hackerearth.com/problem/algorithm/compiler-version-2/,Hackerearth,"                    Easy, Data Structures",,
Sherlock holmes and The t...,sherlock-holmes-and-the-temple-mystery-7,...,,https://www.hackerearth.com/problem/algorithm/sherlock-holmes-and-the-temple-mystery-7/,Hackerearth,"                    Medium, Algorithms",,
Mixing Strings,mixing-strings-1,...,,https://www.hackerearth.com/problem/algorithm/mixing-strings-1/,Hackerearth,"                    Easy, Brute Force, Implementation, Data Structures, Algorithms",,
Counting Triangles,counting-triangles,...,,https://www.hackerearth.com/problem/algorithm/counting-triangles/,Hackerearth,"                    Easy, Data Structures",,
Matrix Symmetry,matrix-symmetry,...,,https://www.hackerearth.com/problem/algorithm/matrix-symmetry/,Hackerearth,"                    Easy, Data Structures, Ad-Hoc",,
Special Matrix,special-matrix-1,...,,https://www.hackerearth.com/problem/algorithm/special-matrix-1/,Hackerearth,"                    Easy, Basic Programming",,
The Battle of Panipat,the-battle-of-panipat-4,...,,https://www.hackerearth.com/problem/algorithm/the-battle-of-panipat-4/,Hackerearth,"                    Hard, Algorithms",,
 Little Stuart and Evil H...,little-stuart-and-evil-hackers-2,...,,https://www.hackerearth.com/problem/algorithm/little-stuart-and-evil-hackers-2/,Hackerearth,"                    Medium, Math",,
Longest Common Subsequence,longest-common-subsequence-2,...,,https://www.hackerearth.com/problem/algorithm/longest-common-subsequence-2/,Hackerearth,"                    Math, Hard",,
Prison Break,prison-break-5,...,,https://www.hackerearth.com/problem/algorithm/prison-break-5/,Hackerearth,"                    Easy, DFS, Recursion, Algorithms",,
Speed,speed-7,...,,https://www.hackerearth.com/problem/algorithm/speed-7/,Hackerearth,"                    Easy, Algorithms",,
Lucky String Jackpot,lucky-string-jackpot-1,...,,https://www.hackerearth.com/problem/algorithm/lucky-string-jackpot-1/,Hackerearth,"                    Medium, Algorithms",,
Missing Alphabets,missing-alphabets-1,...,,https://www.hackerearth.com/problem/algorithm/missing-alphabets-1/,Hackerearth,"                    Medium, Algorithms, Data Structures",,
Lucky String,lucky-string-1,...,,https://www.hackerearth.com/problem/algorithm/lucky-string-1/,Hackerearth,"                    Medium, Math, Medium",,
Tour,tour,...,,https://www.hackerearth.com/problem/algorithm/tour/,Hackerearth,"                    Easy, Algorithms",,
One-Way Street,one-way-street,...,,https://www.hackerearth.com/problem/algorithm/one-way-street/,Hackerearth,"                    Algorithms, Hard",,
Battle of Stalingrad,battle-of-stalingrad-1,...,,https://www.hackerearth.com/problem/algorithm/battle-of-stalingrad-1/,Hackerearth,"                    Easy, Math",,
Special Sum,special-sum-3,...,,https://www.hackerearth.com/problem/algorithm/special-sum-3/,Hackerearth,"                    Easy, Math",,
Roy and LEDs,roy-and-leds-6,...,,https://www.hackerearth.com/problem/algorithm/roy-and-leds-6/,Hackerearth,"                    Math, Medium",,
Sum of Digits,sum-of-digits-8,...,,https://www.hackerearth.com/problem/algorithm/sum-of-digits-8/,Hackerearth,"                    Dynamic Programming, Hard, Math, Algorithms",,
Indent Ruby,indent-ruby-1,...,,https://www.hackerearth.com/problem/algorithm/indent-ruby-1/,Hackerearth,                    ,,
Coins,coins-11,...,,https://www.hackerearth.com/problem/algorithm/coins-11/,Hackerearth,"                    Easy, Math",,
A simple To Do list,a-simple-to-do-list-1,...,,https://www.hackerearth.com/problem/frontend/a-simple-to-do-list-1/,Hackerearth,                    ,,
Chocolates & Boxes,chocolates-boxes-1,...,,https://www.hackerearth.com/problem/algorithm/chocolates-boxes-1/,Hackerearth,"                    Algorithms, Medium",,
Save Girlfriend,save-girlfriend,...,,https://www.hackerearth.com/problem/algorithm/save-girlfriend/,Hackerearth,"                    Medium, Math, Number Theory",,
Flip the World,flip-the-world,...,,https://www.hackerearth.com/problem/algorithm/flip-the-world/,Hackerearth,"                    Greedy, Easy, Algorithms",,
Complete String,complete-string-4,...,,https://www.hackerearth.com/problem/algorithm/complete-string-4/,Hackerearth,"                    Easy, Basic Programming",,
Sum of powers,sum-of-powers-6,...,,https://www.hackerearth.com/problem/algorithm/sum-of-powers-6/,Hackerearth,"                    Medium, Math",,
Gold Mines,gold-mines-10,...,,https://www.hackerearth.com/problem/algorithm/gold-mines-10/,Hackerearth,"                    Easy, Algorithms, Dynamic Programming",,
Roy and Rangoli,roy-and-rangoli-1,...,,https://www.hackerearth.com/problem/algorithm/roy-and-rangoli-1/,Hackerearth,"                    Implementation, Math, Medium",,
Research on Numbers,research-on-numbers-1,...,,https://www.hackerearth.com/problem/algorithm/research-on-numbers-1/,Hackerearth,"                    Medium, Algorithms, Hard",,
Sum of numbers,sum-of-numbers-9,...,,https://www.hackerearth.com/problem/algorithm/sum-of-numbers-9/,Hackerearth,"                    Math, Easy",,
